order_item_id,order_id,product_id,quantity,price
98212,4166,98,-3,32.53
69453,1936,152,-3,64.06
96927,7000,50,-3,55.39
11255,5536,360,-3,44.87
83306,2739,128,-3,66.42
49317,9250,174,-3,51.36
40009,8467,374,-3,40.56
67205,8583,81,-3,46.05
66514,3855,260,-3,68.11
61390,8365,392,-3,7.98
14377,5528,101,-3,11.26
31019,5308,382,-3,82.04
50680,9097,334,-3,37.31
46842,5526,135,-3,50.0
41960,1150,215,-3,54.63
91556,9813,306,-3,23.43
88870,4655,185,-3,6.51
40920,9834,52,-3,78.04
58599,8021,341,-3,93.38
61515,6495,154,-3,56.01
33600,4245,405,-3,44.96
51761,4992,137,-3,43.8
10955,5476,65,-3,73.96
52611,7330,367,-3,96.4
81732,6373,260,-3,98.92
29169,3707,342,-3,73.55
31602,8062,297,-3,80.18
11511,2521,101,-3,37.29
77414,7127,315,-3,19.41
41584,7265,498,-3,29.92
22746,7441,382,-3,56.82
64951,6055,68,-3,31.06
32724,6251,165,-3,80.56
88036,2049,92,-3,60.01
44176,7817,180,-3,83.68
85584,7000,164,-3,56.38
84983,3235,10,-3,30.63
87971,3813,354,-3,29.79
94499,1897,72,-3,85.29
91091,9491,487,-3,14.38
52418,9251,319,-3,39.48
11022,5893,272,-3,48.41
48669,3524,140,-3,26.22
57792,5994,224,-3,96.07
20422,7091,405,-3,76.22
21986,1727,255,-3,40.81
42406,6725,286,-3,84.9
93304,9813,114,-3,25.6
84221,5957,17,-3,55.15
28663,1311,78,-3,9.07
56246,6373,415,-3,28.32
76462,4138,182,-3,89.12
57780,4967,333,-3,51.69
86462,5994,33,-3,99.26
10465,5893,79,-3,99.86
52066,4138,355,-3,8.28
33961,4245,168,-3,5.69
97475,6677,337,-3,81.23
81671,3380,35,-3,35.02
20555,3136,336,-3,45.59
88288,1727,374,-3,26.97
53859,4249,481,-3,77.87
93319,1428,421,-3,91.57
18092,8339,43,-3,61.84
77662,1915,97,-3,78.66
31598,1727,296,-3,15.56
47365,3973,241,-3,69.54
95119,9200,78,-3,13.76
99883,9409,399,-3,59.4
66531,4663,252,-3,8.73
47891,2419,231,-3,7.12
19300,5947,481,-3,62.71
78572,8191,175,-3,30.74
40106,2240,110,-3,25.7
79909,6739,117,-3,39.51
15472,7833,441,-3,24.44
22370,7043,439,-3,89.23
23905,6488,340,-3,43.24
66732,6303,108,-3,59.25
94141,9409,301,-3,8.39
23770,7307,379,-3,32.46
96943,2739,418,-3,89.46
76550,5476,451,-3,93.0
45313,3855,451,-3,61.22
10117,3235,424,-3,80.61
54113,6251,482,-3,21.62
19971,1900,386,-3,42.97
77469,6372,417,-3,10.29
37488,5536,476,-3,84.14
96257,5592,306,-3,70.81
62806,7016,493,-3,24.53
62852,7637,361,-3,31.44
87987,1990,143,-3,31.39
30249,1450,268,-3,23.97
81195,8112,492,-3,60.77
40069,5787,18,-3,8.7
51591,5857,173,-3,76.59
57826,5458,436,-3,95.55
83105,5836,469,-3,31.5
57387,5836,243,-3,14.6
19135,8487,101,-3,87.15
20358,5592,70,-3,66.36
32382,9097,208,-3,48.39
83725,4308,455,-3,28.57
57050,6677,127,-3,65.69
58231,3587,98,-3,70.09
60915,6420,110,-3,10.09
48676,1577,480,-3,29.1
95535,9103,230,-3,23.77
70177,7330,1,-3,33.45
10701,2252,82,-3,54.49
10272,8901,138,-3,13.29
91380,4452,238,-3,73.71
86807,8174,8,-3,60.19
37906,3471,212,-3,63.28
57441,5897,202,-3,44.09
44179,6505,168,-3,32.78
85037,2252,199,-3,45.9
31464,9097,180,-3,79.65
74741,1707,165,-3,41.16
83516,4804,132,-3,76.02
79366,6488,104,-3,61.43
33587,3136,325,-3,58.49
13828,1577,487,-3,39.58
54493,3813,290,-3,45.98
33672,3587,179,-3,48.93
89796,5476,310,-3,38.22
98375,5170,101,-3,41.85
16401,2195,467,-3,61.35
18674,7703,227,-3,73.79
47778,2252,454,-3,58.22
99370,4300,368,-3,46.46
49021,5308,383,-3,46.11
36737,2302,200,-3,41.16
42558,7833,286,-3,93.77
84771,6331,190,-3,38.61
14147,2240,14,-3,99.11
59747,5348,6,-3,79.71
34708,3760,373,-3,30.33
47327,1683,21,-3,70.83
29336,2485,109,-3,21.26
49544,9599,280,-3,17.44
43977,2521,73,-3,18.25
18145,5883,437,-3,74.0
98384,7504,469,-3,83.03
59206,5897,114,-3,41.53
62875,6372,22,-3,22.32
78409,8759,181,-3,62.28
84955,7330,407,-3,10.47
52110,9809,243,-3,100.06
84834,1900,214,-3,95.91
79550,5458,457,-3,59.37
16970,2020,160,-3,23.01
96478,9999,435,-3,11.32
71508,6495,150,-3,46.92
19986,2837,71,-3,13.89
88369,2716,320,-3,67.15
61401,9595,66,-3,92.07
30221,8174,156,-3,10.36
25994,4593,147,-3,70.58
20643,9934,500,-3,92.26
38612,3524,108,-3,46.7
29398,6739,143,-3,93.56
39858,7313,205,-3,25.2
19410,7817,182,-3,53.69
28792,2739,422,-3,72.87
86940,3781,323,-3,19.78
40657,3524,47,-3,9.99
87049,5396,263,-3,56.4
44528,4532,85,-3,68.1
54259,8484,38,-3,87.54
21675,8487,44,-3,42.11
75139,5536,288,-3,49.41
85634,1817,335,-3,31.33
53079,6958,37,-3,84.9
30043,3933,461,-3,71.35
93568,1936,361,-3,49.2
17249,5481,449,-3,6.56
95250,7170,174,-3,62.26
21065,8911,264,-3,87.66
57861,4166,474,-3,23.5
39400,8139,423,-3,16.12
73338,5481,372,-3,45.79
57375,8062,37,-3,27.43
17861,6373,494,-3,71.87
25938,7000,210,-3,13.19
12658,7313,279,-3,39.58
30776,8021,192,-3,8.58
19721,7127,12,-3,48.4
94655,2049,330,-3,28.6
51065,5529,332,-3,82.54
82968,6372,456,-3,62.21
32710,8339,11,-3,92.57
50906,2178,294,-3,33.8
34950,1727,391,-3,95.75
38171,3136,136,-3,8.9
77715,2481,268,-3,53.59
55802,3037,89,-3,96.1
95485,8476,425,-3,24.12
32836,8583,169,-3,8.04
25457,1450,248,-3,68.05
64196,9599,496,-3,84.57
81379,6495,193,-3,90.11
93719,2318,334,-3,51.92
87143,6347,159,-3,9.59
33731,7127,317,-3,49.32
89988,9623,68,-3,36.29
72367,6072,233,-3,57.89
53400,8447,473,-3,70.97
45168,8000,299,-3,98.95
51633,8174,432,-3,51.05
67722,9595,445,-3,64.37
52323,8638,427,-3,78.31
75075,7464,47,-3,97.9
42866,2302,60,-3,79.8
41133,8704,103,-3,87.34
30525,1150,398,-3,35.06
54055,1817,302,-3,7.81
52795,5592,60,-3,36.51
77012,7265,284,-3,93.21
69175,4308,350,-3,70.44
14824,4245,73,-3,80.71
14470,9595,308,-3,32.74
68792,2442,372,-3,10.31
61721,5332,276,-3,86.25
10960,2080,481,-3,50.79
78423,2031,42,-3,25.1
51365,8467,217,-3,91.79
10759,1727,148,-3,72.8
43738,9873,248,-3,97.18
29709,5810,490,-3,17.47
66445,3037,14,-3,77.99
49532,9724,215,-3,34.7
97167,1713,122,-3,6.77
54362,8759,370,-3,40.43
38590,3471,125,-3,40.81
34437,2548,396,-3,91.88
92166,8354,16,-3,24.91
36657,6055,386,-3,58.25
77411,8638,76,-3,58.29
96825,1396,448,-3,10.33
62075,7307,357,-3,13.47
66456,5536,158,-3,32.05
34800,8139,45,-3,82.51
98505,6495,311,-3,33.44
59119,6055,401,-3,39.09
87525,4655,186,-3,22.77
64933,1713,318,-3,50.97
37338,3524,321,-3,35.81
87696,5536,375,-3,92.87
97249,5616,374,-3,18.22
20147,9386,421,-3,85.57
77316,3933,24,-3,90.08
66384,8365,337,-3,8.57
36430,8191,87,-3,19.53
91620,5572,478,-3,54.3
44097,7581,76,-3,86.76
97829,2031,55,-3,18.53
58365,9809,195,-3,44.55
87364,7313,49,-3,50.6
93970,4663,245,-3,83.0
97037,1937,445,-3,69.96
82844,1428,40,-3,61.0
37774,6303,164,-3,48.14
79079,4138,435,-3,94.61
12468,8476,356,-3,74.57
54645,5348,391,-3,80.28
51572,8339,459,-3,17.74
75484,6607,207,-3,79.75
44163,8911,406,-3,12.12
26618,3933,167,-3,47.65
65692,8339,291,-3,29.77
11700,6373,205,-3,61.84
75087,9251,251,-3,29.03
13944,7016,92,-3,21.97
85976,5458,132,-3,93.28
94679,6251,398,-3,76.7
90782,1450,178,-3,43.85
56998,6055,301,-3,36.97
17196,1707,140,-3,73.05
55527,8487,151,-3,9.21
21970,7307,487,-3,14.74
87871,8021,463,-3,28.07
71625,2318,436,-3,51.72
97713,8704,252,-3,12.17
70220,9809,412,-3,39.69
81748,8139,430,-3,14.19
41842,9834,308,-3,80.05
28449,1428,261,-3,71.3
19193,8638,344,-3,79.83
35866,6677,22,-3,20.69
42906,8447,457,-3,98.7
16737,5348,7,-3,88.08
24297,4245,321,-3,79.87
29041,8308,39,-3,79.61
10798,8365,7,-3,93.48
82143,6866,301,-3,10.79
37104,9809,61,-3,44.86
94809,8481,190,-3,82.21
33054,6871,117,-3,97.59
34896,6847,119,-3,57.49
28301,4367,318,-3,69.33
35807,7313,372,-3,34.7
71079,3600,267,-3,51.19
69602,3781,162,-3,33.57
92072,1217,409,-3,21.94
92045,6722,342,-3,100.23
42873,4166,230,-3,66.48
33251,5396,268,-3,24.44
71646,2359,57,-3,85.88
47473,8339,113,-3,72.94
27228,3380,156,-3,34.0
17777,6866,292,-3,34.43
46740,6844,141,-3,89.42
95585,3930,480,-3,31.35
96513,3600,8,-3,97.06
28769,8481,31,-3,23.95
81240,6542,290,-3,84.39
25604,3380,426,-3,74.75
83874,2020,160,-3,61.06
33528,9200,460,-3,57.56
72421,2031,42,-3,68.01
59630,3930,110,-3,96.91
91737,6420,295,-3,67.95
35908,8320,108,-3,26.79
22157,4530,270,-3,45.23
26651,1214,382,-3,31.43
16779,8174,179,-3,89.49
49310,2318,172,-3,86.79
91828,6488,318,-3,48.88
19564,3030,279,-3,18.49
91657,7170,351,-3,67.74
49028,4804,428,-3,34.69
30254,9369,199,-3,44.05
51955,3136,195,-3,28.63
12932,5857,447,-3,33.07
13854,6382,139,-3,63.79
45154,8476,183,-3,95.71
25291,5308,449,-3,37.28
48730,2716,460,-3,10.19
83459,1990,493,-3,29.48
13049,1033,100,-3,66.14
14756,8354,330,-3,54.04
72076,7043,343,-3,51.8
47372,3587,261,-3,98.76
10363,8412,291,-3,41.13
43444,7876,73,-3,92.3
78933,7581,478,-3,67.62
84236,6722,462,-3,51.1
94712,9369,79,-3,95.03
63852,6651,251,-3,15.6
13792,2716,164,-3,90.19
89235,6488,476,-3,88.99
28745,8248,381,-3,69.64
56146,8339,37,-3,48.86
96616,9250,30,-3,76.38
65611,8638,386,-3,47.99
31012,8467,413,-3,74.63
32861,8139,124,-3,51.9
19804,4249,11,-3,7.94
71682,2240,83,-3,70.24
48022,8365,239,-3,28.97
86814,5348,271,-3,24.12
22242,7637,94,-3,49.46
12245,4249,363,-3,61.44
51845,7703,3,-3,59.83
75120,3524,187,-3,71.1
71585,7021,56,-3,30.38
91383,2302,199,-3,29.16
75164,5536,293,-3,39.98
69076,1577,29,-3,84.14
67603,6847,222,-3,26.33
13948,9234,48,-3,57.22
34020,6725,9,-3,30.33
52022,4166,355,-3,6.39
97311,6100,352,-3,9.5
84523,8412,118,-3,78.18
27713,8467,26,-3,89.54
27530,6495,152,-3,32.65
70836,8682,154,-3,89.58
71901,4308,402,-3,40.57
85499,9934,429,-3,86.33
45651,8583,16,-3,25.14
94710,6463,335,-3,44.64
55510,6958,289,-3,65.43
48173,9632,205,-3,50.22
97329,6739,249,-3,69.64
22273,2195,439,-3,7.27
29681,4992,80,-3,40.2
91595,9809,467,-3,78.17
17909,5149,218,-3,59.63
47164,1727,283,-3,70.6
71931,3688,28,-3,76.98
96579,2240,500,-3,22.36
29288,5536,200,-3,44.0
83120,3524,146,-3,11.13
32139,1713,426,-3,74.92
56854,3465,441,-3,55.27
90887,1937,355,-3,75.22
56645,7876,339,-3,56.7
67745,5332,133,-3,20.27
45091,4532,81,-3,34.09
52205,5893,227,-3,28.06
53615,8682,17,-3,57.91
97483,2240,26,-3,21.61
93482,5592,200,-3,72.26
76391,2302,493,-3,70.09
28593,3760,417,-3,29.58
89231,1033,192,-3,61.64
81136,3235,17,-3,28.75
75840,3587,299,-3,56.67
60175,1311,349,-3,90.52
83343,8021,68,-3,44.6
95910,7000,159,-3,30.7
15305,4975,386,-3,73.34
69863,3524,36,-3,28.46
32504,1444,269,-3,51.1
70607,9380,352,-3,52.01
64263,1033,91,-3,25.7
39253,9455,457,-3,39.52
30614,5810,256,-3,19.5
20454,9999,25,-3,71.08
44169,9999,472,-3,94.64
79192,3235,430,-3,15.54
28580,5897,256,-3,38.72
50749,7817,205,-3,65.27
44271,3600,115,-3,16.09
14783,6542,194,-3,99.96
95627,6347,142,-3,67.64
64919,4967,24,-3,64.61
28685,1150,293,-3,38.26
60565,2548,127,-3,25.38
68742,6505,80,-3,97.73
93596,4819,315,-3,32.3
50161,2080,21,-3,27.12
68424,1915,422,-3,26.25
24587,6347,415,-3,87.86
92672,5947,49,-3,82.77
90045,8174,218,-3,5.65
90407,5332,397,-3,45.76
77132,7313,332,-3,50.96
11905,5627,115,-3,60.81
24922,1495,205,-3,94.41
89038,5583,47,-3,53.43
12898,9934,46,-3,16.04
14148,2837,17,-3,65.72
68418,7000,26,-3,94.88
48363,3465,174,-3,53.06
85602,1817,499,-3,31.13
30467,5348,131,-3,73.23
87944,4166,323,-3,53.62
17404,6072,435,-3,95.7
90605,3235,370,-3,76.42
51309,2020,131,-3,35.19
15330,2408,366,-3,48.2
10488,5481,301,-3,85.92
73076,1915,308,-3,10.74
81891,4663,159,-3,91.73
63880,2442,235,-3,26.75
21222,6635,112,-3,42.17
28169,6505,298,-3,12.15
56177,2485,135,-3,29.77
57330,8474,403,-3,90.84
30310,7016,459,-3,67.01
10731,9623,97,-3,28.77
71185,4819,398,-3,82.72
42820,6505,318,-3,80.12
95200,2521,236,-3,38.48
80629,2706,271,-3,81.66
76492,1393,173,-3,83.42
78651,2706,329,-3,85.59
66567,6100,78,-3,59.68
47005,3600,317,-3,81.15
75866,9839,126,-3,80.61
13268,9234,314,-3,42.37
25611,6635,485,-3,41.96
97996,7833,1,-3,92.61
52791,1003,489,-3,44.92
57311,1915,344,-3,97.06
36450,6382,418,-3,20.35
75649,7833,471,-3,74.44
49064,1990,199,-3,20.4
87479,7581,267,-3,91.12
57683,9623,58,-3,27.67
32291,1713,134,-3,36.28
65712,8320,389,-3,48.49
15530,1817,23,-3,53.7
47476,8583,54,-3,92.48
82521,7833,446,-3,39.51
26773,6055,66,-3,56.17
82592,5616,391,-3,16.29
68604,9626,301,-3,92.08
57230,3332,82,-3,76.9
18062,7313,214,-3,95.11
57452,7833,246,-3,95.78
98799,6373,84,-3,21.57
32030,5787,92,-3,18.9
93611,8320,115,-3,27.81
54636,8308,78,-3,68.26
41660,7906,397,-3,71.1
21881,5836,197,-3,40.88
15384,3353,132,-3,20.78
83287,3136,98,-3,40.32
12679,8583,361,-3,98.75
12705,6722,124,-3,73.48
34668,5572,54,-3,61.05
26537,6739,442,-3,43.19
84473,6722,310,-3,14.02
14452,6871,197,-3,47.22
78641,1226,93,-3,79.55
86534,8481,60,-3,80.1
68901,5348,147,-3,17.83
43719,4249,2,-3,60.96
44394,5331,422,-3,46.53
59627,6635,469,-3,37.0
30027,1936,306,-3,36.85
22393,2548,10,-3,35.46
54245,3933,410,-3,7.17
20236,3332,500,-3,85.88
72890,7817,150,-3,69.19
52935,6618,230,-3,59.8
49788,4245,395,-3,42.91
68590,4593,338,-3,93.69
89268,7043,230,-3,40.13
68973,3855,66,-3,47.68
90063,6488,150,-3,91.3
11029,4308,391,-3,62.73
88341,3235,33,-3,21.59
79297,2419,413,-3,61.61
27244,1428,354,-3,79.31
80139,1915,33,-3,56.69
29965,3707,394,-3,71.87
51567,3878,65,-3,56.29
34834,7021,107,-3,48.24
49804,6845,174,-3,6.96
58907,2438,323,-3,85.26
56284,5528,296,-3,82.7
18501,1727,122,-3,43.43
66313,8174,363,-3,40.4
27809,6866,110,-3,11.95
98268,3688,476,-3,39.42
22627,8875,27,-3,95.72
47681,1450,200,-3,25.93
63419,5857,249,-3,77.13
31702,6607,264,-3,19.89
13622,9657,303,-3,28.37
96083,7504,123,-3,16.69
85623,6722,58,-3,15.33
35742,1900,384,-3,6.78
29292,9599,144,-3,33.71
36787,1900,314,-3,49.99
32224,8632,83,-3,8.29
31618,1613,459,-3,90.27
79310,8412,478,-3,37.04
66984,3332,464,-3,17.12
48223,1386,351,-3,69.86
75520,3587,8,-3,23.37
80022,8487,28,-3,47.62
21385,1268,191,-3,29.36
87527,4975,469,-3,76.52
78627,3353,283,-3,11.6
27691,6420,236,-3,31.6
79537,6100,329,-3,23.3
83582,2195,84,-3,12.95
15583,6082,149,-3,80.89
85031,1936,182,-3,20.76
79449,7906,40,-3,86.57
61689,6844,375,-3,18.12
61352,8021,263,-3,63.6
74235,3332,478,-3,56.42
21588,3781,252,-3,87.56
35045,7021,228,-3,79.53
23868,2031,251,-3,83.81
84350,6677,487,-3,71.01
29094,7906,416,-3,59.01
41122,8139,381,-3,37.72
24926,3465,328,-3,46.91
43311,5836,337,-3,36.09
88540,6505,152,-3,57.08
21817,6640,53,-3,27.03
43181,1396,11,-3,78.83
40493,1268,226,-3,18.46
17008,5332,206,-3,17.29
21314,8467,30,-3,79.05
83787,5897,384,-3,29.08
91424,7637,481,-3,66.42
44250,2252,121,-3,100.42
21310,1683,228,-3,31.57
97403,6618,101,-3,14.41
56367,9873,237,-3,65.65
16865,4300,497,-3,48.67
15634,6871,234,-3,10.59
24782,7564,142,-3,63.97
90460,8759,264,-3,23.4
36241,3353,268,-3,64.61
53984,5331,188,-3,82.84
70949,9632,241,-3,20.25
56312,7180,135,-3,63.18
17311,9657,422,-3,57.79
44509,1033,29,-3,29.82
41631,9724,400,-3,9.14
17733,2548,332,-3,23.46
43288,3929,197,-3,72.6
43928,5947,207,-3,52.62
47746,9200,58,-3,13.9
94075,9626,392,-3,69.28
78610,1937,491,-3,18.32
28693,7387,6,-3,37.44
74384,7000,149,-3,35.29
63811,5857,389,-3,82.66
58677,5529,34,-3,78.53
10095,9491,392,-3,8.73
99454,6866,14,-3,40.86
22024,8412,404,-3,81.26
83363,7265,341,-3,41.73
64704,2739,168,-3,66.66
27661,2093,330,-3,14.64
21434,9595,261,-3,24.0
29121,8308,4,-3,20.13
99809,3855,148,-3,48.77
60464,6303,82,-3,75.16
81634,5893,329,-3,14.4
71053,2031,207,-3,43.53
61382,8365,308,-3,41.87
73998,5583,133,-3,65.56
96792,5526,377,-3,28.88
78573,2837,118,-3,41.09
35550,9623,232,-3,21.53
36175,5857,458,-3,15.66
80310,3380,229,-3,17.76
35207,6847,232,-3,56.96
82619,4967,341,-3,81.6
10945,3587,469,-3,73.12
34181,5572,186,-3,26.81
24494,1900,29,-3,34.2
47382,3779,361,-3,44.65
53286,6871,136,-3,38.46
58505,5994,87,-3,94.74
57621,6739,196,-3,84.09
84098,5883,11,-3,91.13
79130,2359,450,-3,50.52
30388,2240,188,-3,46.77
41840,1577,379,-3,69.64
55259,6488,145,-3,34.62
17373,6677,233,-3,57.72
58453,3707,206,-3,37.32
96760,9724,248,-3,20.27
77661,5331,53,-3,34.08
56594,3380,323,-3,69.61
71390,4530,257,-3,79.2
70987,6488,14,-3,55.58
27259,5947,473,-3,26.06
26578,8638,302,-3,60.53
75299,4138,249,-3,85.61
93490,8487,274,-3,13.45
39770,2802,327,-3,50.38
25045,7637,180,-3,86.49
70375,6495,126,-3,84.69
65281,8484,115,-3,47.41
39552,4015,177,-3,99.33
48780,3380,3,-3,96.22
83277,1577,206,-3,90.56
92852,1311,369,-3,20.18
91179,2521,256,-3,22.94
98231,1396,157,-3,23.58
70432,1150,103,-3,36.06
36471,2318,360,-3,92.43
95451,6347,96,-3,27.74
54895,2080,327,-3,85.49
43123,4166,474,-3,75.7
31309,6722,77,-3,75.77
19067,9813,171,-3,14.75
95271,5810,76,-3,13.08
48897,6495,28,-3,13.76
29717,6618,259,-3,39.26
27120,7180,390,-3,70.66
41470,5836,413,-3,90.05
16070,2031,218,-3,11.29
71357,9275,481,-3,93.46
73554,7906,422,-3,11.4
47841,1937,260,-3,52.08
97064,4452,446,-3,47.74
59398,6372,252,-3,9.59
84881,5308,462,-3,41.66
87755,5458,162,-3,13.99
76763,8487,268,-3,7.16
25373,3524,428,-3,46.89
44876,4245,95,-3,52.49
80145,2359,187,-3,73.66
21670,8638,450,-3,52.39
86722,2419,352,-3,93.91
30324,8474,123,-3,83.57
98856,8412,154,-3,96.7
43802,7335,310,-3,96.75
89632,9934,151,-3,93.6
80607,2252,448,-3,50.65
73325,4837,470,-3,12.18
69021,6384,72,-3,28.61
64421,5528,124,-3,17.32
40154,5897,381,-3,38.62
43208,9834,113,-3,47.77
50132,1900,282,-3,75.01
37957,5627,228,-3,53.1
83502,9813,375,-3,50.88
57416,6488,83,-3,32.0
32459,7581,223,-3,14.26
61133,1937,361,-3,16.78
54589,1915,158,-3,31.67
17771,8901,68,-3,49.69
81302,2020,127,-3,73.64
53280,1396,155,-3,62.98
55171,4530,14,-3,53.42
92040,8062,89,-3,7.3
94643,9999,324,-3,40.48
31711,7043,320,-3,54.03
28374,8447,466,-3,49.76
35509,8174,25,-3,25.39
55441,5396,115,-3,13.24
77778,7464,172,-3,8.91
19432,4530,157,-3,13.88
82194,7016,416,-3,36.64
69340,2252,336,-3,24.1
80037,4530,264,-3,23.33
28173,5529,346,-3,59.99
37465,1683,73,-3,62.32
48384,5170,19,-3,78.1
92509,8481,13,-3,61.87
99332,8320,363,-3,91.83
34224,2485,228,-3,30.64
31163,9813,109,-3,15.2
30161,6463,441,-3,86.62
57303,6866,198,-3,7.89
83712,7637,140,-3,21.01
35940,7000,317,-3,62.55
55940,5458,83,-3,9.7
72653,2844,175,-3,69.11
76664,8467,136,-3,63.44
92088,9097,208,-3,99.85
39606,2093,381,-3,48.03
95964,9595,251,-3,75.74
90548,6382,264,-3,48.94
35367,1937,148,-3,85.9
15195,8875,395,-3,57.54
41353,2318,361,-3,66.06
89069,6542,427,-3,52.55
57348,5331,171,-3,43.83
10251,5957,399,-3,52.03
83860,6826,493,-3,98.3
17189,8632,334,-3,15.46
18680,3353,494,-3,17.83
68863,2318,107,-3,73.11
71352,6677,497,-3,92.79
10372,6677,225,-3,94.33
51823,2485,45,-3,20.93
63252,4015,366,-3,80.25
31095,5308,244,-3,15.19
33200,4593,175,-3,93.66
31531,1333,232,-3,59.26
33769,1386,170,-3,84.25
54252,7564,80,-3,32.1
78672,2527,432,-3,79.12
81600,8583,364,-3,99.66
87388,9369,290,-3,74.8
91649,8474,481,-3,51.21
86506,3524,55,-3,24.1
14905,4300,244,-3,55.69
16059,1817,344,-3,99.51
15288,5583,421,-3,23.32
32850,3867,259,-3,85.71
53477,8000,43,-3,65.12
37392,4452,96,-3,72.45
81291,4992,70,-3,94.88
92870,9275,257,-3,83.06
84911,8682,443,-3,10.49
31467,4300,3,-3,94.19
99686,8339,366,-3,37.47
31311,5897,274,-3,81.76
13927,7817,477,-3,59.89
75369,2481,289,-3,69.05
96069,5308,452,-3,68.59
66182,2481,102,-3,29.62
67287,6505,118,-3,45.4
16922,3110,377,-3,12.02
92748,6640,90,-3,8.12
40875,2003,8,-3,88.24
46105,5572,81,-3,67.63
82904,7000,115,-3,32.18
97352,7180,409,-3,31.18
51180,5787,193,-3,38.87
79510,7000,308,-3,15.29
66508,4367,126,-3,8.56
94576,5572,155,-3,60.77
34502,8354,92,-3,57.1
27716,7180,493,-3,13.02
58815,1003,404,-3,76.91
25188,6871,152,-3,72.23
88364,3524,400,-3,95.13
92312,1915,440,-3,12.26
47910,6677,496,-3,22.18
37981,4015,364,-3,50.07
67091,7000,341,-3,33.62
17434,9200,322,-3,47.24
27173,8139,245,-3,45.49
44682,9733,185,-3,52.27
12998,5526,336,-3,61.54
73937,7307,413,-3,53.41
17216,6542,405,-3,22.51
77385,2802,50,-3,67.59
12689,6618,112,-3,79.94
