order_item_id,order_id,product_id,quantity,price
63018,2252,234,2,11.21
78405,9749,190,1,68.55
33565,4837,192,4,56.08
47497,7637,340,5,97.52
51786,7170,497,6,100.35
43327,2837,412,10,32.03
26983,7180,391,7,9.34
20604,2739,200,5,84.94
78581,1936,483,9,12.95
65019,9369,445,10,83.44
78916,6722,438,8,33.1
14533,5803,7,3,66.36
12856,9839,73,1,83.65
93194,3353,463,6,44.81
58045,1450,255,9,31.19
56460,7833,128,8,36.95
62412,2318,307,3,59.69
44148,6725,260,2,23.15
90758,4166,463,8,45.46
77840,4245,349,8,13.29
98237,4138,383,8,95.75
11427,7464,256,5,59.71
16551,8174,130,9,36.6
54970,9839,220,3,83.24
59866,8467,400,2,66.52
25697,1937,58,1,48.11
16248,2240,122,4,46.28
18853,3688,500,5,14.87
30607,1831,318,1,34.45
51460,7441,153,4,8.84
17349,3465,414,4,41.93
89228,2085,133,4,30.76
30723,9623,438,2,95.51
13746,3380,317,5,66.64
20573,3465,16,10,90.63
31590,3587,243,4,97.46
37725,9724,194,7,35.38
67125,8875,389,9,71.59
33291,7330,236,6,37.75
89507,6725,26,7,72.3
25099,7307,403,4,36.45
86440,5627,433,7,49.37
95015,9934,448,10,51.24
60002,6866,107,1,77.71
66360,8021,430,2,83.14
59306,8308,38,2,29.05
97366,7313,157,9,67.97
15767,2359,351,3,41.62
39844,6420,155,9,8.17
80563,3779,173,7,61.64
39121,5348,287,7,25.66
31789,6651,229,6,59.57
28705,2527,181,9,22.2
20606,2049,12,4,22.36
71799,5627,393,5,62.39
50736,7127,479,3,6.45
73831,6072,340,6,43.63
69608,8354,471,1,18.66
28328,3779,174,1,72.6
18450,4245,14,9,32.24
74566,1396,80,1,75.16
15360,6331,213,5,43.6
37249,2080,496,3,93.27
10410,7127,460,10,48.27
45509,2419,158,7,80.73
42222,1214,401,6,62.44
23811,1150,232,4,42.41
35927,7387,328,7,48.36
55292,9809,18,10,76.97
65859,4663,241,5,57.41
72089,2548,152,4,100.37
95507,6373,60,9,21.33
24021,5893,233,5,45.67
84597,1900,435,10,83.53
79268,1990,171,5,24.7
92825,9599,81,9,15.03
95282,4655,383,1,99.49
44164,7265,363,9,73.85
86164,8139,317,7,52.0
91716,8062,6,9,68.25
47717,1214,12,6,94.27
36725,6488,418,10,61.09
52461,6607,368,7,16.03
17941,2408,26,4,85.79
70600,5331,352,1,33.89
50703,3813,121,1,78.64
54809,3332,494,2,31.46
19625,1817,213,10,94.0
19529,7387,82,8,18.83
36869,5308,26,7,54.78
51530,6420,140,3,61.06
38147,4367,160,8,63.11
60022,2739,311,2,56.22
92080,8174,206,8,30.02
70961,1915,309,4,24.17
69392,9103,109,9,83.59
44470,1707,194,5,27.46
48754,6552,223,8,55.88
92767,6866,239,10,55.26
14561,5331,459,4,46.06
52253,1831,405,9,65.16
27637,8062,308,7,96.63
87599,6866,416,1,79.75
45599,1217,127,7,79.96
76778,8074,450,8,14.72
10802,9455,433,2,34.11
92435,7180,500,2,90.96
84892,3688,285,7,52.96
59499,9834,382,4,11.34
44875,9380,234,7,81.67
28934,5526,164,1,78.8
34934,2521,50,5,47.57
92827,6384,1,9,77.25
59081,6495,150,9,78.12
37363,3353,407,10,67.79
53457,3929,167,6,34.73
74968,1033,309,9,61.03
58432,2442,495,3,50.73
75066,4138,477,8,71.78
60373,5732,157,8,69.48
77190,2438,40,2,7.09
57731,1713,277,1,8.5
17427,6382,363,1,77.63
73301,3332,386,2,72.14
82182,8487,6,8,89.59
70813,5787,227,3,72.06
96407,1727,59,3,8.22
98083,3235,414,2,66.73
54129,5627,4,9,40.01
77301,6100,496,1,11.82
75094,7703,432,4,35.71
73312,1915,91,8,83.2
64720,7043,415,4,20.29
61760,8174,216,8,47.52
27494,9626,278,4,44.95
75687,8365,104,9,41.8
67900,4452,253,2,81.69
12778,9455,111,4,35.23
42183,8447,436,10,86.47
35830,7876,161,5,27.76
28664,5810,388,6,30.2
61567,8074,254,9,83.14
62131,2252,403,7,76.25
64045,7265,122,4,74.22
92689,4452,356,4,19.07
38777,8139,246,3,86.03
33464,2481,434,9,46.76
55275,4992,400,1,55.52
10626,3353,136,2,6.87
81910,3878,387,10,22.35
88703,2359,52,5,55.95
73233,8320,231,10,48.98
36900,2318,111,9,93.63
92405,4245,305,7,67.2
62366,5616,16,2,66.47
42865,7127,320,9,59.89
33680,7564,454,5,15.15
77049,7265,405,9,93.55
29046,6847,82,4,26.84
85849,1495,106,10,49.78
98785,4804,246,2,35.74
72672,1707,189,10,18.47
19980,5476,32,9,30.53
12959,6635,86,10,46.24
82058,5836,317,9,93.8
64935,7170,144,9,42.5
65343,5476,292,3,7.86
92272,2438,295,10,21.0
17155,6488,65,7,61.47
53634,1915,155,10,55.11
30152,9491,51,3,95.77
85919,9200,172,1,18.94
24731,6651,427,1,95.77
94583,2548,143,10,90.14
33551,1386,43,4,19.45
39224,7637,235,5,46.72
15218,6640,253,10,36.35
83727,5616,113,1,86.39
32554,3037,154,10,24.21
48731,6607,234,4,36.87
87358,2178,329,8,99.78
97964,6082,471,7,46.54
21202,8682,207,2,58.25
48648,3600,454,9,43.62
30949,7170,154,6,19.58
46766,6844,87,3,95.84
33705,3332,7,1,52.19
23195,2521,408,6,40.13
77723,1915,268,3,55.44
81327,9491,497,9,41.12
84117,5592,79,4,81.14
74386,4015,120,9,73.73
44451,2178,60,4,46.69
90097,1713,276,2,90.11
37520,8000,470,10,12.28
89364,9657,101,10,74.07
95420,8704,273,5,95.53
58996,3353,482,6,61.54
44893,5897,113,7,28.13
52885,3110,404,2,82.73
91153,6607,315,10,57.39
30501,5458,93,2,17.04
19822,2521,163,3,63.64
46082,4452,481,10,40.71
25504,5883,392,2,70.83
19370,8191,386,6,22.16
65341,3760,413,3,62.02
98180,1217,174,2,28.96
48682,1386,173,1,94.92
17258,8682,468,4,41.99
72936,7637,440,9,43.66
88157,6488,57,2,56.75
85270,4975,295,6,25.8
82003,4300,63,10,77.71
35707,9275,429,6,63.65
92390,5810,420,7,78.55
97695,3524,117,4,81.37
53386,1268,370,9,58.39
85981,7637,19,6,33.84
22229,6083,415,5,29.55
51663,7817,411,3,43.32
80133,5897,89,3,47.34
42879,7564,350,7,82.95
98140,5883,383,9,20.61
24616,6958,487,10,66.34
63132,8474,327,5,91.61
20957,9275,428,3,72.35
96840,6826,239,10,80.75
99854,5616,475,8,60.8
51830,4837,19,4,12.13
76714,2049,464,9,43.04
50713,5396,417,8,94.44
25186,9599,425,5,57.17
76549,7833,175,2,65.69
70673,9623,119,9,34.24
19209,5883,266,6,65.82
62002,8682,136,6,88.76
88794,3855,240,3,42.75
26703,1033,129,6,13.24
58393,2442,285,2,48.44
43867,9275,57,3,19.31
50116,9595,428,3,18.81
74023,6495,271,4,48.2
34392,2706,251,1,80.97
42835,2481,414,3,35.36
17051,4416,441,3,63.27
21559,7906,446,3,67.06
39762,3813,248,1,53.71
52578,3136,291,4,7.66
97709,1217,58,9,33.03
70585,8248,460,1,49.03
98603,6542,77,10,98.2
96341,8062,393,9,7.73
29218,7043,290,9,80.02
23888,6871,232,2,73.5
17399,9599,387,1,49.73
82197,4967,234,10,46.49
78732,4367,261,3,36.96
47120,8074,312,4,22.34
88853,2844,201,5,48.12
40712,4819,181,3,100.04
32868,4532,318,4,87.31
21036,1393,226,5,69.66
94316,8354,122,8,92.53
71709,9369,483,7,13.75
49002,6552,299,3,49.38
63534,6651,426,2,37.63
86407,6725,216,4,96.03
10624,5947,43,8,45.87
36138,2408,434,3,30.3
43969,2852,287,6,7.75
97648,2521,313,1,43.29
44570,3933,70,6,75.05
37022,7127,122,7,53.99
23777,2302,246,1,20.45
66599,5396,252,10,26.4
63443,6463,195,10,85.03
70452,3973,122,7,54.9
88418,3781,317,2,31.25
10873,2481,471,6,72.4
18737,6739,76,6,25.35
40027,8487,229,4,25.1
66855,7464,157,5,69.31
86524,1936,319,5,45.7
12428,6495,348,10,53.5
40158,8704,240,2,65.58
80359,1033,165,3,80.02
39701,9234,338,1,21.61
23931,5481,296,6,66.55
14224,4992,142,4,17.54
63663,2716,67,2,99.73
74131,7581,34,2,58.78
96181,9657,191,3,63.39
19115,1333,68,7,73.1
25330,2527,406,10,44.84
97259,8704,422,8,29.12
11186,1727,53,7,50.4
89675,5308,195,7,51.68
24628,9491,172,7,96.14
94104,9097,243,2,75.28
93689,2485,132,3,13.96
68238,9839,107,5,32.73
24907,8447,313,2,95.11
99118,1900,159,1,64.16
41425,4416,66,8,67.03
33527,4138,434,6,47.96
98054,2020,100,5,17.07
45160,7703,269,7,20.98
23424,8112,205,4,25.39
58358,6055,195,6,71.44
72449,9595,304,5,36.05
29570,5529,249,9,12.73
96572,6607,473,10,81.91
79616,1897,235,6,68.06
20446,7330,258,5,95.84
85674,7817,475,2,57.85
26330,4245,144,5,20.78
84467,5572,190,10,75.17
57875,6826,197,8,19.92
39290,8704,36,3,36.17
46877,8308,84,4,87.14
32416,9839,275,5,63.37
27498,1683,229,6,19.4
63453,7637,36,8,52.47
57572,1450,328,7,44.08
79136,7564,258,6,75.67
28392,3779,65,9,94.33
77589,1577,129,5,17.03
74353,5331,124,8,66.65
40297,6251,46,5,11.08
26704,7180,353,10,48.85
95272,1613,68,9,61.84
60028,7817,460,6,47.78
72500,1386,391,7,74.05
66540,3929,45,6,28.69
37511,4532,465,6,77.58
47075,3867,143,4,14.41
54839,2716,175,5,65.7
96859,1683,337,1,82.6
47511,3030,175,7,8.0
83807,1713,9,3,6.13
91367,2031,416,6,41.45
61817,6083,240,10,47.31
88080,3779,366,3,25.04
41364,7464,465,2,20.62
76296,5526,197,4,48.08
58428,7504,237,4,72.11
39467,6505,176,10,23.56
40490,1428,40,10,83.33
68633,6958,484,5,64.2
71505,2080,46,8,63.92
71692,6331,271,3,11.86
61656,5308,170,8,37.16
49276,4967,460,9,56.43
15402,4166,467,7,7.09
61380,6677,448,10,79.1
50746,9657,391,8,37.47
67253,7581,14,2,52.0
13898,6382,216,8,75.05
57138,3878,355,9,40.5
73445,9409,216,7,16.88
80636,7180,24,9,59.89
29765,3867,385,2,7.7
34342,5332,471,7,26.41
79893,7127,374,5,54.69
40734,1937,62,9,8.09
30485,7000,3,10,60.93
96744,6463,45,6,93.96
45388,9839,130,9,61.92
45457,3471,457,10,63.41
88401,6251,92,7,42.32
20486,8365,330,6,88.11
91778,1897,131,6,17.02
28830,1727,17,2,77.56
58727,5458,309,6,65.84
18799,1214,85,6,96.12
91903,6607,382,6,51.73
91381,6463,64,2,7.01
31540,8632,351,8,72.24
19486,6640,71,3,8.03
52685,4593,22,6,7.9
16259,8632,42,3,21.52
57276,3030,450,7,81.54
71454,5616,265,4,31.79
41670,4992,228,10,26.67
29148,1217,385,9,56.51
76197,3760,138,9,68.43
85122,5592,53,4,69.16
19813,7564,285,5,47.53
17773,1150,421,9,41.95
89654,6739,285,7,18.19
97019,5947,147,7,94.17
40475,7330,482,4,68.27
79284,2521,148,4,50.64
39200,9626,405,2,70.53
81873,7817,117,5,95.08
38631,8062,471,3,99.53
79957,8174,82,1,75.44
49940,1214,204,7,12.68
38620,8638,165,2,18.48
52373,5836,83,10,80.6
51279,5308,424,2,50.88
95407,2408,51,1,29.8
11492,3332,78,2,37.32
33515,8632,87,2,23.31
26021,5348,29,9,98.11
60076,5592,57,3,14.03
57699,4819,170,4,79.78
62007,7021,192,5,38.61
45209,8139,331,7,70.6
46328,3110,100,6,65.18
55736,8365,454,5,8.75
32614,8632,404,2,44.48
66048,6871,224,9,8.38
34210,8638,211,7,53.34
69286,9834,270,7,16.82
53740,5526,427,4,76.67
25131,3779,494,3,82.12
26263,3867,25,5,70.74
92580,6725,204,7,26.35
76954,9733,327,8,43.54
31480,8875,208,7,84.98
22812,5348,164,2,44.92
64762,2802,301,7,65.82
81440,2837,331,4,37.68
76137,1713,415,5,24.38
13019,9813,463,5,82.06
23591,1613,116,7,94.77
91907,5994,176,4,70.06
43535,2548,265,10,27.16
75962,1428,277,10,88.41
54705,1396,139,6,74.84
22176,3600,355,5,52.88
75607,9839,293,6,16.49
50235,9623,248,1,16.82
91764,8583,108,2,32.83
86409,2408,55,5,94.33
34782,4300,146,6,8.99
89491,1937,454,4,87.42
74046,7906,311,4,88.84
34848,3524,53,7,30.0
39278,4015,209,3,97.76
42110,3037,433,5,9.11
68046,8354,378,9,97.33
13325,2739,342,7,96.87
51216,6505,373,4,49.73
48714,2521,1,7,42.33
11065,6384,40,7,25.21
66986,5149,50,7,92.31
19949,3235,232,6,75.48
45837,3600,495,10,89.8
51184,4655,11,4,38.85
84370,6725,377,5,82.12
99975,3688,408,1,49.44
11518,8481,410,6,9.41
44902,1268,256,8,97.83
13866,4367,136,2,81.57
79721,4593,108,1,13.04
85483,7581,298,5,22.07
72409,9491,271,2,62.73
97737,8481,266,10,79.19
33904,1990,398,2,39.93
58076,1214,227,5,87.89
21765,3878,448,7,28.98
92287,2020,134,7,61.43
15547,1025,37,1,67.42
64142,2318,47,9,94.0
81608,7330,243,2,8.21
69409,8481,252,9,16.11
79593,6826,342,6,57.11
32155,6055,77,2,39.67
76186,5170,257,4,60.38
96538,2527,111,6,15.51
56544,7091,53,6,15.83
36298,4530,108,10,31.52
41022,2521,349,7,21.98
93774,2481,414,3,72.61
92180,2485,46,4,57.3
51487,7016,424,8,9.79
34119,3136,309,9,88.25
20207,3353,364,6,78.53
49762,7021,156,2,76.58
12203,9813,288,1,9.22
69933,5476,230,8,93.25
54821,8339,136,4,5.95
27410,5886,179,7,81.65
81734,3930,137,6,65.44
37868,2852,99,7,43.92
97159,2485,300,9,13.77
25270,4367,322,9,56.97
53112,4367,249,4,53.98
85815,2706,51,4,90.09
78884,5529,307,10,21.85
77273,9733,164,8,19.23
74819,3353,186,8,58.63
23330,2837,324,7,49.79
28842,8901,158,1,57.89
55540,3855,346,10,60.42
88131,1727,49,6,14.09
27496,6303,438,7,83.95
98660,3380,88,10,58.91
74836,9103,384,7,39.51
71484,2195,238,6,57.95
90251,7464,482,4,35.94
55263,2521,96,8,92.94
59786,6640,299,6,93.72
91578,1428,80,7,36.36
54322,6826,381,7,93.17
32714,6495,262,2,92.14
26721,7091,1,3,26.97
73806,1900,52,3,6.75
76007,9623,109,3,51.31
98214,4367,63,9,87.0
14914,1150,154,6,33.16
91602,9380,139,3,39.86
35128,5592,106,5,38.67
34947,8481,273,5,94.2
70603,7330,219,5,46.74
71911,7581,425,3,68.75
72870,5886,122,9,85.83
52239,9809,433,8,46.19
72792,1707,311,6,81.35
53583,7637,373,5,100.33
69971,2844,435,7,57.21
79994,7703,352,6,28.4
67636,1727,193,5,67.11
60223,9623,37,6,82.08
16874,6072,78,5,14.15
57661,8174,387,10,63.77
94216,2442,202,8,9.41
65866,5481,104,10,50.91
62870,6251,74,2,80.18
34626,7817,31,3,26.73
20336,6844,89,3,78.93
17787,1450,143,3,97.9
89198,6072,39,10,78.07
49945,8320,480,1,9.71
18314,3235,389,3,66.17
93757,6871,138,10,25.41
65375,5893,452,1,73.29
80466,2442,294,6,76.52
84134,9200,197,9,20.77
94843,1444,247,3,40.18
73106,7000,49,8,52.66
41983,1683,79,6,67.15
83553,2093,154,4,7.61
48829,3707,478,2,19.39
70241,3600,387,2,63.71
77025,5627,247,10,56.7
48066,2178,405,8,11.84
70686,6384,25,2,82.73
31072,8112,175,2,21.5
27056,6640,292,10,55.51
20065,3933,358,8,76.55
89853,3707,277,5,70.23
60859,5616,1,9,44.12
56922,6463,183,9,84.76
48666,8682,27,7,48.24
62492,1915,250,9,49.76
74766,4532,255,7,14.17
93462,1444,480,8,19.65
61931,7387,182,2,96.68
67480,7330,274,4,8.33
10692,4249,258,9,42.65
37067,2020,218,3,47.73
81867,4015,151,10,20.06
60036,5947,166,7,60.99
24718,8901,480,10,90.29
22596,8682,341,5,94.76
59727,5627,482,8,20.77
68848,2521,118,7,38.75
30808,4967,90,9,88.44
36329,1268,189,5,66.21
67222,3688,87,10,95.25
20906,6083,178,3,29.65
56763,2178,473,7,39.78
88342,1900,460,9,82.89
72692,9632,307,3,38.32
63929,4300,233,1,97.42
31700,5536,417,10,45.29
19423,8191,270,4,20.72
69517,5170,60,10,30.1
26815,5528,57,8,94.49
96381,2240,43,9,83.77
34519,3600,488,5,62.01
42273,8112,160,10,67.31
19144,2548,115,4,69.0
50476,3524,63,9,60.93
10908,6373,260,5,18.07
56027,8365,8,1,77.94
98610,4300,402,7,48.52
81764,1150,175,1,75.78
56889,7043,268,8,37.3
18565,8467,281,8,55.74
95879,5957,67,4,27.74
69065,1003,374,4,22.98
67414,9369,191,3,10.1
19181,3813,1,7,98.42
72047,8901,410,8,59.33
37243,1897,132,7,13.64
52266,5526,410,9,72.56
71042,3855,255,1,79.69
83595,7441,480,2,20.55
61088,5616,379,1,76.6
27008,1577,191,2,76.19
63139,6495,83,1,36.75
45106,6725,102,3,61.32
65512,7265,367,6,100.04
95850,5526,387,1,73.22
22196,3867,149,2,57.61
69723,6722,94,4,33.39
18604,8638,260,10,81.93
67582,8308,2,5,70.41
46564,5528,373,3,92.52
30064,5528,13,2,47.85
57061,6303,378,3,73.32
16811,9839,497,5,48.29
40586,5994,284,3,46.14
86979,3600,467,3,60.69
99999,3813,95,7,57.94
21465,8191,234,6,69.9
85655,8074,75,8,73.51
32752,6958,349,9,8.24
85596,9834,446,5,68.99
32749,8139,57,8,49.52
61899,5526,288,2,42.33
90382,7000,357,5,29.83
23298,2408,90,7,56.16
60976,9455,73,8,51.82
97185,4593,37,6,81.78
25274,5627,425,4,29.01
13398,7265,68,2,47.5
89201,6739,108,5,11.01
35140,5857,304,4,80.11
94292,1033,164,9,20.37
71090,9839,365,7,86.4
15630,3332,199,9,19.4
98656,4015,89,4,23.06
10656,7464,173,3,9.54
20154,2318,68,7,95.29
81534,5897,288,4,96.31
18351,5332,20,10,16.48
13853,9491,304,6,97.25
48906,5883,247,5,100.12
47202,2003,219,9,96.05
21879,6844,433,9,53.2
84267,1444,474,8,50.59
10846,3110,470,8,74.12
23404,2844,246,6,56.48
40731,7000,406,8,18.44
84862,3136,268,10,13.36
99989,8021,312,3,30.66
29899,6866,395,7,75.58
74504,2093,268,10,53.27
69082,2003,331,6,29.51
35823,8481,289,2,9.37
66318,6495,388,3,28.45
82652,7330,283,2,65.84
10493,3600,485,5,100.06
94594,1003,12,9,60.05
59902,1226,95,5,13.61
23467,9999,469,2,60.91
89219,5810,178,4,93.29
23673,2003,324,10,72.09
83281,8447,350,9,28.39
43573,3973,368,4,32.37
33437,2481,198,3,79.61
17968,8474,166,8,19.08
53512,2093,81,2,92.83
86614,4138,407,5,18.26
39960,1897,386,10,30.56
71865,4837,90,5,29.79
95980,5771,136,6,7.73
56373,8174,422,4,83.51
54665,1831,305,1,71.97
19784,2085,141,3,90.63
32976,8911,324,4,13.62
51653,9809,485,2,18.65
32795,7000,230,9,89.69
51610,1707,495,6,17.03
78648,3587,328,3,24.54
81418,6552,312,9,65.88
22631,6082,335,9,75.0
18161,7504,418,10,82.11
69486,4452,456,9,56.38
29227,5787,295,8,95.51
19478,1713,170,6,59.18
80276,6384,339,7,58.06
96193,5331,261,1,62.76
84102,3813,311,6,44.07
46292,5886,351,9,78.5
27143,9813,477,8,58.91
39689,4452,443,10,88.45
63359,7043,410,7,62.64
20809,5886,470,1,22.54
13199,9813,405,6,34.67
34411,5348,115,2,95.82
14478,6640,377,2,32.0
57335,7637,170,7,87.79
97493,6072,28,9,54.76
31068,6677,274,10,52.74
34090,1444,76,3,42.1
38089,8354,483,8,54.11
76088,9839,367,6,71.45
29301,9380,118,4,31.8
67642,1217,92,5,39.8
58155,5149,461,7,100.3
83494,2085,236,2,75.34
80665,8583,73,4,7.83
12620,3332,446,9,86.11
35705,3471,458,10,7.6
15617,8074,270,9,79.44
70765,4249,131,5,23.74
72206,5529,312,1,21.32
15736,3781,407,8,12.38
53131,2527,416,8,36.33
75514,4452,244,6,52.75
68791,1003,41,5,62.08
68780,7833,67,2,29.88
49503,5529,149,1,81.2
45190,4300,197,4,82.48
76633,3929,367,9,61.01
91952,5787,234,9,31.28
20704,6552,444,6,86.72
11439,1311,315,6,84.86
30238,5528,340,9,39.57
17440,6373,9,8,77.97
88514,6618,304,3,70.93
66728,5616,334,10,98.59
53339,1150,83,2,29.8
70012,9251,289,4,64.69
60786,5616,65,5,39.69
41792,9724,76,3,31.57
90885,5732,195,7,9.65
25551,6463,409,1,54.8
57887,6618,416,4,65.51
11651,5771,410,1,19.16
56339,2085,165,3,45.04
89179,7021,412,2,90.0
92664,3332,402,8,57.94
87783,5810,395,4,75.31
57260,9455,313,3,97.61
68920,3524,247,8,18.38
11685,9386,110,3,95.98
55121,5529,4,10,93.68
19474,7016,464,3,43.7
78795,2706,314,9,12.07
52969,8704,169,9,35.58
47780,9632,374,10,29.3
11392,1897,210,5,79.22
29255,9809,438,3,37.32
59229,6871,200,3,62.96
56287,9250,35,7,33.74
19240,9733,420,3,9.43
59819,4249,358,3,92.47
36634,6739,271,3,48.51
53964,3380,285,8,21.05
46383,9809,425,4,91.82
89289,1003,91,9,47.05
10803,8308,213,8,47.75
93480,6739,428,5,72.67
31058,2852,420,5,87.48
79029,8062,197,1,17.66
19027,8484,244,5,92.35
69567,6420,135,8,98.73
22327,5528,405,6,13.91
71687,7833,166,9,86.52
57642,1450,456,2,30.68
75330,8682,494,9,74.87
49186,9491,429,7,29.01
28921,4245,191,3,96.74
26420,1444,238,7,76.34
60505,5583,35,7,18.73
40177,3813,310,8,48.27
23943,1393,201,6,15.43
89404,8447,486,5,8.86
80861,5857,239,9,75.37
84328,7000,487,2,53.5
34784,5893,126,7,99.64
41063,5616,446,7,76.16
19744,1817,90,1,12.52
17598,3524,491,2,16.41
32829,5627,235,8,36.34
63067,9809,289,4,88.99
95377,7464,181,5,38.87
14684,1577,55,4,92.94
80141,3380,464,7,16.26
47358,2240,426,2,37.94
20851,7043,128,4,13.26
19445,9809,460,6,63.79
70127,3353,467,1,75.06
90536,3136,171,10,16.28
50328,7330,447,8,58.67
94419,5627,98,10,37.17
48470,1333,274,8,47.86
12006,5883,427,6,60.39
50231,9491,18,10,35.08
14375,8704,490,8,86.77
27550,2837,142,3,54.9
13051,5592,259,1,76.96
88678,8481,48,6,97.14
18558,6847,256,1,52.5
36896,4166,275,7,67.35
46026,3813,202,5,43.47
74889,4245,350,4,73.77
12699,3813,411,4,80.38
52712,6552,289,8,72.63
47645,6072,153,10,83.23
31984,4452,382,7,9.15
67735,1831,144,1,45.78
64035,4300,83,4,93.46
73454,2178,311,2,92.91
64702,4992,347,10,31.46
84676,8583,62,9,61.11
48759,2802,50,2,18.94
89864,2049,437,5,61.67
34635,9103,381,6,14.65
54651,3600,10,2,52.22
93502,5886,242,7,14.33
43633,5476,168,2,53.54
42425,5526,167,2,46.47
63133,1444,495,6,78.39
59172,1150,308,1,34.52
59118,8704,363,9,63.07
15563,3867,135,3,46.79
31978,8481,62,8,33.84
91692,4416,451,4,95.96
92532,6463,335,10,97.24
94210,5810,244,6,95.05
43310,7180,10,9,92.87
40122,2020,172,3,26.97
36333,1613,42,5,79.03
62900,2527,213,1,58.29
23693,4249,359,2,53.25
14629,5348,346,3,79.02
50847,8354,136,10,63.04
26799,8682,157,6,42.68
77232,3781,175,5,92.81
69823,2240,157,9,25.45
41151,8074,276,1,73.5
12059,6382,174,10,13.72
23658,2031,264,8,87.38
99250,8484,174,8,11.88
89278,5476,131,2,58.56
67701,6845,188,9,73.97
81680,1900,193,3,81.99
27580,9626,118,5,65.29
96290,9749,247,1,51.88
51107,9839,117,10,13.44
32877,3380,349,9,26.27
30737,4015,137,3,77.81
45240,2481,408,3,46.53
63219,3587,46,6,53.13
19679,6739,5,1,84.29
77134,2318,295,7,20.59
12714,8365,455,2,89.18
83151,3930,285,10,67.62
45018,7265,136,7,12.55
41918,3235,333,2,98.51
33152,5529,212,7,23.18
97634,6373,490,10,20.93
63682,3779,109,3,28.74
49252,1707,460,8,61.06
79740,1311,297,3,25.97
36011,7464,369,5,62.98
31521,4166,434,8,46.7
57529,5476,132,10,10.43
87491,8062,489,4,24.01
46174,8476,490,7,60.99
31298,1831,191,5,58.34
63273,5149,18,2,47.07
17512,2852,57,3,20.78
90092,3813,62,9,70.39
60044,8062,303,4,93.22
87727,5732,243,2,65.64
84511,3465,57,1,44.57
60661,9724,212,10,19.67
24878,2031,384,7,81.07
91581,8484,472,7,71.4
27761,6866,351,9,44.41
85794,7464,262,9,100.44
98918,1450,214,8,59.11
75451,5994,437,5,11.14
89539,2080,479,10,89.73
74287,1393,77,4,40.41
26620,8320,284,2,11.84
45806,6618,202,3,84.74
37438,6495,223,3,49.84
30314,6847,379,1,68.7
51223,5771,376,3,9.54
28175,8447,41,7,35.89
86864,8911,211,7,94.15
94748,8112,262,4,37.22
26474,2003,184,7,66.94
72608,2852,124,6,92.96
18469,8139,455,7,77.25
25880,8467,72,7,6.4
88992,9097,305,1,53.56
89417,6845,292,9,53.44
12024,1936,441,2,9.0
42389,8474,321,8,91.22
68438,1386,174,6,40.28
21565,7170,238,3,73.18
98307,6651,421,9,26.05
81317,3813,119,6,17.89
20082,1217,88,5,75.86
47745,5332,4,5,6.95
89712,4532,444,7,37.75
44481,5526,9,7,47.71
95354,9999,98,7,5.88
40896,2080,273,3,73.34
64648,3813,93,4,86.31
85718,2527,194,7,96.65
83925,2485,86,2,12.42
29447,6958,243,7,51.67
